,comments,pub_dates,like_Counts
253,Sumit vyaas 💯💯👍,2018-03-29T00:28:01.000Z,0
254,music chori kya bc,2018-03-28T23:50:08.000Z,0
255,sumeet vyas... makes everything interesting.,2018-03-28T22:33:17.000Z,0
256,great one,2018-03-28T22:03:15.000Z,0
257,Mantra happy to see u in the movie,2018-03-28T21:40:31.000Z,0
258,I saw darth vader!,2018-03-28T21:32:38.000Z,0
259,😂😂😂😂,2018-03-28T20:28:20.000Z,0
260,"Sumeet vyas ke to nikal padi 
Buy really he is a good actor 
I love permanent roommates web series  Sumeet vyas done a great job and now in CEOgiri",2018-03-28T20:10:30.000Z,0
261,O mast hai yaaro 👍👍,2018-03-28T19:32:02.000Z,1
262,Fully comedy movie🤣😂😂,2018-03-28T19:12:02.000Z,0
263,Kisko trailer badia lga,2018-03-28T19:10:55.000Z,0
264,No I Say Fuke Tv 😂😂😂,2018-03-28T19:06:19.000Z,0
265,Sumith Vyas u r back.........so excited!!!!!,2018-03-28T18:34:15.000Z,0
266,Chasme wala banda tony stark lag raha he bc 😂😂😂,2018-03-28T18:21:06.000Z,27
267,Looks like a lot of fun,2018-03-28T18:11:09.000Z,1
268,Babbbaaaa and nucleya music 😍💓💓,2018-03-28T18:07:57.000Z,0
269,They all are Hi jack... High!!,2018-03-28T17:57:21.000Z,0
270,sumeet vyas...the incredible actor... yo bruhh....✌👍👌,2018-03-28T17:39:36.000Z,0
271,itz will be hilarious one ... here for sumeet vyas,2018-03-28T17:29:12.000Z,0
272,Mantra awesome.,2018-03-28T17:27:09.000Z,0
273,"Babaaa agaya babaa.
Love you sumeet vyas.",2018-03-28T17:26:28.000Z,0
274,Sab friends ke sath jaunga movie ka..  Awesome funny haiii.  Maja ayega,2018-03-28T17:17:48.000Z,0
275,Vyas my fav.,2018-03-28T17:09:40.000Z,0
276,"Awesome trailer, I'll definitely watch this movie.",2018-03-28T17:06:19.000Z,0
277,bakwaas hai isse accha permanent roommates season 3 bana leta,2018-03-28T16:59:50.000Z,2
278,Nucleya finaaly on bollywood😍😍,2018-03-28T16:27:40.000Z,2
279,Who else think NUCLEYA was an important factor in this trailor ❤️❤️❤️,2018-03-28T16:14:03.000Z,104
280,"Amey wagh
Summeet vyas
Nipun dharmadhikari
Sarang sathye
Akarsh khurana ne  dost dost milke film bana li",2018-03-28T16:08:34.000Z,0
281,Will definitely watch it.. bcause we love the characters,2018-03-28T15:51:41.000Z,3
282,Sumeet vyas is love,2018-03-28T15:22:33.000Z,1
283,Hilarious,2018-03-28T15:16:34.000Z,0
284,"Jihadio ne high jack kar liya Hai plan ko
jihadio ki gand marlo",2018-03-28T15:06:04.000Z,0
285,Babaa you are beautiful,2018-03-28T14:53:10.000Z,0
286,Mikesh Bhaiya ki ek Aur film..,2018-03-28T14:50:08.000Z,0
287,Sumeet vyas :* :*,2018-03-28T14:33:39.000Z,0
288,BC what’s happening. I believe it will be the most awaited video of Sumeet Vayas.,2018-03-28T14:26:30.000Z,0
289,😂😂 can’t wait to see full movie,2018-03-28T14:10:06.000Z,0
290,"I booked Golmal Again tickets just because i wanted to hear Bhayanak Atma song of nucleya, then Mukkabaaz for Nucleya, now i will watch first day first show for Nucleya on big screen",2018-03-28T13:32:26.000Z,2
291,In cinemas 4/20 XD nice release date,2018-03-28T13:28:16.000Z,2
292,"Masst Combo....
#BhaDiPa and #SumeetVyas
Enjoyed trailer...waiting for movie....",2018-03-28T13:22:31.000Z,0
293,Sumeet ❤,2018-03-28T13:18:33.000Z,0
294,Sumit vyas,2018-03-28T13:15:06.000Z,0
295,"most funny, ye kiska bacha hai bhai",2018-03-28T13:03:37.000Z,0
296,"Bahut bahut achha trailer hai,Aisi comedy films ka achha business hona chahiye taki aur achi comedy films bane,aisi filmo ko jana chahiye 200cr 300cr pe,hum log sirf star dekh ke chale jate hai theater mein, wahan bakwas milti hai sirf, well done sir good luck.",2018-03-28T13:03:16.000Z,0
297,"00:03 
Tony Stark",2018-03-28T13:01:06.000Z,0
298,Jarur dekhenge,2018-03-28T12:54:18.000Z,0
299,Agr yeh film flop hua toh hum indian me laanat h !,2018-03-28T12:50:55.000Z,0
300,osm,2018-03-28T12:49:17.000Z,0
301,Am i the only one who noticed Nucleya's music??,2018-03-28T12:44:41.000Z,2
302,Gareebon ka ironman😂😂,2018-03-28T12:33:49.000Z,0
303,Reason to watch this movie..Sumeet Vyas,2018-03-28T12:33:12.000Z,2
304,"watch this nurse vs patient
https://youtu.be/-U9u6RfoI7A",2018-03-28T12:31:05.000Z,0
305,Ek plane simulator mein poori film shoot karli... budget? 1 crore?,2018-03-28T12:14:47.000Z,0
306,Nucleya? ?,2018-03-28T12:07:08.000Z,0
307,4.20.2018,2018-03-28T12:05:50.000Z,0
308,sumeet vyas 👌👌👌👌,2018-03-28T11:58:48.000Z,0
309,fantastic 4 hahaa,2018-03-28T11:57:26.000Z,0
310,mast h ...sumeet vyas bhi,2018-03-28T11:52:24.000Z,0
311,sumit vyas..love for your superb talent😍,2018-03-28T11:51:27.000Z,0
312,"No superstars, item songs, dances, romance, big boobs, fight, rollercoaster ride walla film etc etc. So it may not work with majority of Indian audience.😂😂",2018-03-28T11:46:00.000Z,0
313,Abish Mathew @ 0:51,2018-03-28T11:35:06.000Z,0
314,This is supposed to be funny?,2018-03-28T11:33:38.000Z,0
315,only for sumit vyas,2018-03-28T11:27:11.000Z,0
316,Was that tony stark ?,2018-03-28T10:55:52.000Z,0
317,movie mast hain but why paid clickbait ? see view and like ratio,2018-03-28T10:40:15.000Z,0
318,Micky bhaiya ... Hijack go gaye,2018-03-28T10:30:52.000Z,0
319,I hope da plane has da smoothest landing ever,2018-03-28T10:27:31.000Z,0
320,sumeet vyas👌👌,2018-03-28T10:27:28.000Z,0
321,I am here for sonalli,2018-03-28T10:19:10.000Z,0
322,Summit plus ➕ weed equals subscribed.,2018-03-28T10:12:53.000Z,2
323,Another bakwas film,2018-03-28T10:08:55.000Z,0
324,"https://youtu.be/IlQgn3jtbUU
Jio users",2018-03-28T10:08:48.000Z,0
325,fucking shits,2018-03-28T10:06:42.000Z,0
326,This is going to be a bomb.,2018-03-28T09:57:20.000Z,1
327,NUCLEYA fans thoko like 😍😍,2018-03-28T09:53:15.000Z,15
328,Awesome trailer ..,2018-03-28T09:52:14.000Z,1
329,Background music was nucleya's lights,2018-03-28T09:42:47.000Z,0
330,Super,2018-03-28T09:38:46.000Z,0
331,"I heard some nucleya there 
 ( ͡° ͜ʖ ͡°)
( ͡⊙ ͜ʖ ͡⊙)
( ͡◉ ͜ʖ ͡◉)",2018-03-28T09:35:35.000Z,7
332,I am going awsm film,2018-03-28T09:34:51.000Z,0
333,I'll watch for Sumeet vyas,2018-03-28T09:32:37.000Z,1
334,flop,2018-03-28T09:25:30.000Z,0
335,Mikesh bhaiyya dhoom macha diye ho,2018-03-28T09:13:48.000Z,0
336,Seems to be an awesome movie..,2018-03-28T09:05:49.000Z,1
337,Excellent Story,2018-03-28T09:03:27.000Z,0
338,"Superb, I'll definitely watch this movie",2018-03-28T08:58:59.000Z,5
339,Flopppppppppppp,2018-03-28T08:52:36.000Z,0
340,Hahaha guys you rock it..,2018-03-28T08:28:53.000Z,0
341,*Sumeet Vyas* 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2018-03-28T08:18:43.000Z,0
342,Kya phook ke banayi hai Bc?,2018-03-28T08:17:00.000Z,2
343,Nucleya 🙏 sumeet vyas🙏,2018-03-28T08:08:23.000Z,11
344,Kick ass,2018-03-28T08:06:45.000Z,1
345,1:15 Amey Wagh ❤❤❤❤,2018-03-28T08:02:48.000Z,0
346,Will be eagerly waiting for this one 💗,2018-03-28T08:01:55.000Z,2
347,Flop,2018-03-28T07:57:51.000Z,0
348,Nucleya in background . fuck yeah,2018-03-28T07:42:57.000Z,1
349,"Sumit vyas ka kaam accha hai 
Neerja ke baad dusri hijack🔫✈✈ ki story wali movie  ha ha ha....... 😀😀😀
Hit like for sumit vyas",2018-03-28T07:37:48.000Z,0
