,comments,pub_dates,like_Counts
214,kab ayegi,2018-11-05T12:39:00.000Z,0
215,Jai chatti maiya,2018-11-05T11:04:16.000Z,0
216,Great trailer,2018-11-05T09:36:54.000Z,0
217,"Super 💚💙💛💜
👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌",2018-11-05T09:24:38.000Z,3
218,Som👀💖💖💖💖💖💖,2018-11-05T09:13:56.000Z,1
219,Trending par  lao Bhai  log jai chhati maiya,2018-11-05T09:12:49.000Z,0
220,"Thik ha👇🏻👇🏻
https://youtu.be/s-GVcowPvCs",2018-11-05T09:11:07.000Z,0
221,Gajjjb awesome jai chhati maa 🙏🙏,2018-11-05T09:08:21.000Z,0
222,Trailor bht hi accha h aur channel p click karo...❤️,2018-11-05T09:06:33.000Z,0
223,I bet 1000 ₹ that you wouldn't have heard music like this on my YouTube channel 😏,2018-11-05T09:04:00.000Z,1
224,Mast,2018-11-05T09:00:54.000Z,0
225,"Friends hits likes💛💗💔❤💘🌹🚩🌹🙏👇nice
👇
👍",2018-11-05T09:00:22.000Z,17
226,Ravi bhaiya zindabad,2018-11-05T08:57:26.000Z,0
227,Dhmal mach Jayega,2018-11-05T08:57:14.000Z,0
228,Gazab ba,2018-11-05T08:57:03.000Z,0
229,Mast,2018-11-05T08:56:33.000Z,0
230,2nd view i am,2018-11-05T08:56:12.000Z,0
231,Awesome,2018-11-05T08:56:00.000Z,5
232,I am the first viewer,2018-11-05T08:55:53.000Z,2
233,Superb,2018-11-05T08:55:43.000Z,5
234,First,2018-11-05T08:55:39.000Z,3
