,comments,pub_dates,like_Counts
249,nice trailer guru ji,2016-10-02T10:22:54.000Z,0
250,Woooooww amazing trailor,2016-10-02T09:17:28.000Z,4
251,is ko dekhne ke liye such me lion heart cahiye.,2016-10-02T08:44:45.000Z,0
252,PAHLA PAYER K,2016-10-02T08:41:36.000Z,0
253,very nice Hero and guru becoz his movie is giving very nice message to all world. I watched his last two movie,2016-10-02T07:39:33.000Z,0
254,big fan of MSG,2016-10-02T07:37:06.000Z,1
255,superb trailer,2016-10-02T04:02:53.000Z,0
256,"great trailer, wonderful,very lovely scenes n cool dialogues, I will must watch the movie",2016-10-02T02:06:09.000Z,11
257,very excited for this movie!!!!,2016-10-01T17:06:13.000Z,0
258,So very nice trailer,2016-10-01T15:48:26.000Z,0
259,superrrrrrr papa ji...,2016-10-01T14:06:30.000Z,0
260,waahhhhh MSG,2016-10-01T13:55:39.000Z,0
261,hahahaha dead after watching trailer... great acting 😂😂 is he a saint?😕😑😣,2016-10-01T13:11:02.000Z,1
262,0sm guru ji,2016-10-01T12:13:35.000Z,0
263,Nic,2016-10-01T11:19:25.000Z,0
264,Spoiler Alert - MSG wins,2016-10-01T10:23:26.000Z,0
265,IMDb 10/10,2016-10-01T10:16:52.000Z,1
266,Best of best,2016-10-01T08:18:24.000Z,0
267,Very Nyc acting pita g,2016-10-01T08:14:31.000Z,0
268,no1movie,2016-10-01T07:35:14.000Z,0
269,ye film Toh 100 crore se b jayada kamayegi,2016-10-01T07:24:02.000Z,0
270,suoerb,2016-10-01T07:16:57.000Z,0
271,such mein ye hai sher dil,2016-10-01T07:07:17.000Z,0
272,waaaaaooöoooo,2016-10-01T06:58:36.000Z,0
273,"nice trailer 
fantastic one",2016-09-30T23:57:37.000Z,0
274,Very nice Trailler Baba ji....apki movie bhut achi hoti.MSG ...Family Movie Lion Herat,2016-09-30T20:03:20.000Z,0
275,master piece!!!,2016-09-30T19:57:18.000Z,0
276,Hindustan baba ram ke sath h,2016-09-30T18:53:16.000Z,0
277,Plz release it a.s.a.p! blockbuster coming for sure.. Beware all khan's,2016-09-30T18:31:35.000Z,0
278,wao pita g awesome trailer of this great movie....👌👌👌👍,2016-09-30T17:57:00.000Z,0
279,wao pita g awesome trailer of this great movie....👌👌👌👍,2016-09-30T17:56:44.000Z,0
280,wao pita g awesome trailer of this great movie....👌👌👌👍,2016-09-30T17:56:36.000Z,0
281,waaaoo pita g awesome trailer...of movie....👌👌👌👍👍👍,2016-09-30T17:52:01.000Z,0
282,waaaoo pita g awesome trailer...of movie....👌👌👌👍👍👍,2016-09-30T17:51:54.000Z,0
283,waaaoo pita g awesome trailer...of movie....👌👌👌👍👍👍,2016-09-30T17:51:48.000Z,0
284,waaaoo pita g awesome trailer...of movie....👌👌👌👍👍👍,2016-09-30T17:51:42.000Z,0
285,waaaoo pita g awesome trailer...of movie....👌👌👌👍👍👍,2016-09-30T17:51:34.000Z,0
286,Bhaaaiiiiiiii.....gajab... H......... It will be again a blockbuster.....😱😱😱😱😱 actually it deserves oscar 😂😂😂😂😂😂,2016-09-30T15:47:22.000Z,0
287,Awesome,2016-09-30T10:08:35.000Z,0
288,7 October MSG MSG LION HEART,2016-09-30T09:13:56.000Z,13
289,Great movie coming in theater on 7 October,2016-09-30T09:13:09.000Z,0
290,Awsm vedio 👍🏻👌🏻,2016-09-30T08:59:41.000Z,0
291,super duper movie....,2016-09-30T07:57:27.000Z,0
292,#7 days crazy for movie,2016-09-30T07:39:02.000Z,0
293,wowo baba ji super trailer,2016-09-30T06:58:01.000Z,0
294,PLEASE KEEP YOUR BLESSINGS,2016-09-30T04:58:18.000Z,2
295,Yaad to ati thi par mere pahla pyar samne aa jata thaa  supar pita ji,2016-09-30T03:07:58.000Z,0
296,नम्बर 1 मूवी msg लॉयन हार्ट,2016-09-30T02:02:48.000Z,0
297,Yeh kia hier Reha hai ??? Some people Say him god. Can you emagin im. This is result how we egnior the minorrti.,2016-09-29T18:42:09.000Z,0
298,bahubali 2,2016-09-29T17:15:05.000Z,0
299,yahi hai hollywood/bollywood  ke liye sabse bdaa khatra.............,2016-09-29T14:29:18.000Z,0
300,sherdil sherdil sherdil....................,2016-09-29T14:28:30.000Z,0
301,"hollywood bollywood ... bahut peeche reh gya,,,,, really yaar awesome trailor....",2016-09-29T14:28:04.000Z,0
302,"what a wonderful dialogues.... only in a trailer.....wowww...... i hope this movie will be super duper hit..........................,,.,,.,.,,.,.",2016-09-29T14:27:12.000Z,0
303,awesommmmm trailor,2016-09-29T14:01:47.000Z,0
304,oh my God! what a talented artist He  is!,2016-09-29T13:22:28.000Z,18
305,What A Superb TRAILER Really Mind Blowing..Jitna Dekho Utna Hi Kam H..Hat's Off To DR. MSG,2016-09-29T10:52:38.000Z,0
306,Super duper Trailer,2016-09-29T10:15:42.000Z,0
307,wow........,2016-09-29T09:13:50.000Z,0
308,supper,2016-09-29T09:09:08.000Z,0
309,supper,2016-09-29T08:56:43.000Z,0
310,YE HAIN REAL HERO MAINE AAJ TAK ASA TALOR NAHI DEKA,2016-09-29T07:09:04.000Z,1
311,"#8DaysToLionHeart its moovie giving a energy to take a action against bad habits to remove from national and social area.
ppl take peace in life",2016-09-29T06:36:26.000Z,0
312,m s g 3 movie,2016-09-29T06:04:43.000Z,0
313,nice,2016-09-29T05:48:21.000Z,0
314,MSG LION HEART GOOD,2016-09-29T04:37:13.000Z,2
315,BHAI the super hit  movie,2016-09-29T04:36:44.000Z,2
316,7th October crazy for movie,2016-09-29T04:34:40.000Z,0
317,waiting for  7octeber,2016-09-29T04:34:13.000Z,0
318,I am crazy for movie,2016-09-29T04:33:25.000Z,0
319,I am sure that movie will super hit,2016-09-29T04:32:54.000Z,0
320,Great  trailer,2016-09-29T04:32:15.000Z,0
321,Good luck for movies,2016-09-29T04:31:51.000Z,0
322,very good . papa the great.,2016-09-29T02:12:15.000Z,0
323,this movie deserve triple oscar for best stunt and male lead hero akshay kumars time is over,2016-09-28T21:04:40.000Z,0
324,jackie chans new  master,2016-09-28T21:01:29.000Z,0
325,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:21:09.000Z,0
326,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:21:05.000Z,0
327,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:21:01.000Z,0
328,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:58.000Z,0
329,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:49.000Z,0
330,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:44.000Z,0
331,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:39.000Z,0
332,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:34.000Z,0
333,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:29.000Z,0
334,Dhan dhan stguru tera hii aasra mere yaar rab g,2016-09-28T18:20:24.000Z,0
