,comments,pub_dates,like_Counts
2055,kabul h kabul h kabul h,2017-01-25T18:53:28.000Z,0
2056,wowwwwe,2017-01-25T18:53:24.000Z,0
2057,super papa ji,2017-01-25T18:53:22.000Z,0
2058,awsome,2017-01-25T18:53:19.000Z,0
2059,guru ji we rvery excited to see this film,2017-01-25T18:53:18.000Z,0
2060,Surgical stric k sabhi saboot diye,2017-01-25T18:53:18.000Z,0
2061,So Much Great This Trailer,2017-01-25T18:53:17.000Z,0
2062,super duper anazing,2017-01-25T18:53:12.000Z,0
2063,wowwww,2017-01-25T18:53:12.000Z,0
2064,Wow papaji,2017-01-25T18:53:09.000Z,1
2065,Wow papa Mza aa gya,2017-01-25T18:53:08.000Z,0
2066,"#HindKaNapakKoJawab
Ultimate Trailer...BEST Ever...BY GURMEETRAMRAHIM SINGH",2017-01-25T18:53:08.000Z,0
2067,awesome,2017-01-25T18:53:06.000Z,1
2068,Maza a gya,2017-01-25T18:53:05.000Z,0
2069,Nic trailor msg gi,2017-01-25T18:53:05.000Z,1
2070,nyc.... super.....,2017-01-25T18:53:00.000Z,1
2071,Wow baba ji kya movie bnai h,2017-01-25T18:52:53.000Z,0
2072,Kamal hai guru g...,2017-01-25T18:52:52.000Z,0
2073,Msg jinda Baad.... Love u,2017-01-25T18:52:52.000Z,0
2074,Very powerful ,2017-01-25T18:52:50.000Z,0
2075,Amazing mind blowing tailer dr.msg,2017-01-25T18:52:50.000Z,0
2076,Wooowww some trailer piti agr trailer Etna asha hai to movie???,2017-01-25T18:52:49.000Z,0
2077,Dhan dhan sat guru tera hi sara ji,2017-01-25T18:52:47.000Z,0
2078,amazing trailor baba ji...Excited 4 the movie baba ji,2017-01-25T18:52:47.000Z,0
2079,"First Movie Of Year On Surgical Strike 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌 
Superb Trailer",2017-01-25T18:52:44.000Z,1
2080,Mast,2017-01-25T18:52:40.000Z,1
2081,awesome movie again by msg,2017-01-25T18:52:40.000Z,1
2082,Jai Hind ...............HKNKJ,2017-01-25T18:52:39.000Z,0
2083,Great !! Great !! Guru Jiiii,2017-01-25T18:52:37.000Z,0
2084,👌👍,2017-01-25T18:52:36.000Z,0
2085,Super,2017-01-25T18:52:28.000Z,0
2086,Wow Jabardast Pita G,2017-01-25T18:52:27.000Z,0
2087,awesome trailer,2017-01-25T18:52:25.000Z,0
2088,waooooooooooo,2017-01-25T18:52:23.000Z,0
