,comments,pub_dates,like_Counts
116,bdia trailer❤,2017-07-23T18:32:56.000Z,1
117,Reminds me of Aurangzeb movie,2017-07-23T08:02:05.000Z,9
118,I like Akshay Oberoi,2017-07-23T03:08:14.000Z,5
119,Mhara gurgaon Dubai se kam se k?,2017-07-22T21:13:00.000Z,84
120,ragini khanna,2017-07-22T19:27:40.000Z,18
121,Very intriguing but alas! That harry met sejal will be keep this thriller underrated,2017-07-21T18:27:55.000Z,20
122,I loved it. It has a very eerie vibe.,2017-07-21T14:10:51.000Z,14
123,NH10 wali feel kis kisko aayi?❤️Ragini😍,2017-07-21T13:58:18.000Z,92
124,Awesome trailer,2017-07-21T11:46:34.000Z,1
125,Most awaited,2017-07-21T10:33:44.000Z,3
126,"Nice shots..
Engaging trailer...!! 

Waiting for 4th of August!!",2017-07-21T10:30:17.000Z,31
127,superr.... gritty and thrilling,2017-07-21T10:03:52.000Z,3
128,sipbe,2017-07-21T08:14:16.000Z,3
